FECHA;HORA;G2_VT_1RLA;G2_VT_1RLO;G2_VT_2RLA;G2_VT_2RLO;G2_VT_ALO;G2_JT_GEN_P;G2_ZT_INY1;G2_ZT_INY2;G2_ZT_INY3;G2_ZT_INY4;G2_ZT_INY5;G2_ZT_INY6
19-07-2019;11:37:10;0.762493;0.456703;1.2253;0.190585;0.333867;7730;35.642;35.2804;0;35.3292;35.3323;0
19-07-2019;11:37:11;0.713817;0.464179;1.07469;0.198672;0.318761;7730;35.5688;35.2804;0;35.2941;35.259;0
19-07-2019;11:37:12;0.721447;0.464179;1.11574;0.205997;0.314946;7700;35.6039;35.2453;0;35.256;35.2941;0
19-07-2019;11:37:13;0.77409;0.456703;1.27382;0.198672;0.383001;7690;35.5261;35.2453;0;35.1812;35.259;0
19-07-2019;11:37:14;0.785382;0.456703;1.20287;0.198672;0.371405;7700;35.491;35.0942;0;35.1461;35.2209;0
19-07-2019;11:37:15;0.788891;0.452888;1.20638;0.16846;0.36408;7700;35.4528;35.1324;0;35.1461;35.1461;0
19-07-2019;11:37:16;0.766461;0.449378;1.19478;0.172274;0.383001;7680;35.4528;35.0591;0;35.1049;35.1049;0
19-07-2019;11:37:17;0.838026;0.460212;1.24392;0.205997;0.379187;7670;35.378;35.0591;0;35.0652;35.1049;0
19-07-2019;11:37:18;0.740063;0.471504;1.2253;0.202182;0.36408;7660;35.378;35.0591;0;35.0652;35.1049;0
19-07-2019;11:37:19;0.70634;0.452888;1.10109;0.202182;0.345006;7650;35.3399;34.9813;0;35.0301;35.0698;0
19-07-2019;11:37:20;0.792706;0.449378;1.2137;0.172274;0.379187;7650;35.3048;34.9813;0;34.9569;35.0301;0
19-07-2019;11:37:21;0.770581;0.452888;1.15023;0.183261;0.345006;7650;35.2621;34.9432;0;34.9187;34.9569;0
19-07-2019;11:37:22;0.770581;0.460212;1.13863;0.179751;0.356603;7650;35.2621;34.9081;0;34.9569;34.9569;0
19-07-2019;11:37:23;0.785382;0.460212;1.14214;0.183261;0.323033;7630;35.227;34.9081;0;34.8837;34.9218;0
19-07-2019;11:37:24;0.758984;0.460212;1.22118;0.198672;0.36759;7620;35.227;34.8302;0;34.8409;34.9218;0
19-07-2019;11:37:25;0.747845;0.456703;1.20287;0.205997;0.36408;7630;35.1537;34.8699;0;34.8409;34.9218;0
19-07-2019;11:37:26;0.680095;0.456703;1.15373;0.198672;0.371405;7640;35.1537;34.8699;0;34.8028;34.8837;0
19-07-2019;11:37:27;0.807813;0.452888;1.36446;0.183261;0.379187;7640;35.1537;34.7951;0;34.8028;34.8409;0
19-07-2019;11:37:28;0.819104;0.464179;1.27031;0.175784;0.349279;7620;35.1537;34.7539;0;34.8028;34.8058;0
19-07-2019;11:37:29;0.736553;0.467994;1.17998;0.213474;0.337682;7600;35.1537;34.7539;0;34.7677;34.8058;0
19-07-2019;11:37:30;0.713817;0.456703;1.09758;0.205997;0.314946;7590;35.0759;34.7539;0;34.7677;34.8058;0
19-07-2019;11:37:31;0.758984;0.452888;1.24743;0.183261;0.36759;7620;34.9996;34.7539;0;34.6944;34.8058;0
19-07-2019;11:37:32;0.838026;0.467994;1.29656;0.175784;0.393835;7580;35.0408;34.7189;0;34.7295;34.8058;0
19-07-2019;11:37:33;0.634775;0.437781;1.12383;0.172274;0.330358;7580;35.0408;34.7189;0;34.6944;34.6944;0
19-07-2019;11:37:34;0.623484;0.452888;1.12734;0.183261;0.285039;7580;35.0759;34.7189;0;34.7295;34.6944;0
19-07-2019;11:37:35;0.751659;0.449378;1.24392;0.172274;0.36759;7600;34.9996;34.6792;0;34.6944;34.6944;0
19-07-2019;11:37:36;0.747845;0.460212;1.20638;0.175784;0.337682;7600;34.9996;34.6792;0;34.6548;34.6593;0
19-07-2019;11:37:37;0.770581;0.456703;1.19478;0.175784;0.337682;7600;34.9645;34.6792;0;34.6944;34.6593;0
19-07-2019;11:37:38;0.77409;0.464179;1.16503;0.202182;0.412909;7580;34.9996;34.6441;0;34.6197;34.6593;0
19-07-2019;11:37:39;0.819104;0.456703;1.25902;0.187076;0.36408;7580;34.9249;34.6441;0;34.6197;34.6197;0
19-07-2019;11:37:40;0.81178;0.449378;1.24743;0.187076;0.352789;7580;34.9249;34.6059;0;34.6548;34.6593;0
19-07-2019;11:37:41;0.81178;0.452888;1.28145;0.183261;0.36408;7580;34.9249;34.5678;0;34.6197;34.6593;0
19-07-2019;11:37:42;0.77409;0.452888;1.24392;0.179751;0.349279;7580;34.8898;34.6059;0;34.5388;34.6197;0
19-07-2019;11:37:43;0.717937;0.452888;1.2401;0.198672;0.356603;7580;34.9249;34.5327;0;34.5388;34.6197;0
19-07-2019;11:37:44;0.702525;0.467994;1.17647;0.179751;0.371405;7550;34.8898;34.5678;0;34.5785;34.5846;0
19-07-2019;11:37:45;0.800488;0.452888;1.28145;0.183261;0.349279;7580;34.8898;34.5678;0;34.5388;34.5846;0
19-07-2019;11:37:46;0.785382;0.449378;1.29274;0.172274;0.356603;7580;34.8898;34.5327;0;34.5388;34.5846;0
19-07-2019;11:37:47;0.778058;0.449378;1.2253;0.179751;0.349279;7580;34.8898;34.5327;0;34.5037;34.5434;0
19-07-2019;11:37:48;0.766461;0.452888;1.19127;0.194858;0.371405;7560;34.8135;34.49;0;34.5037;34.5434;0
19-07-2019;11:37:49;0.778058;0.464179;1.15373;0.190585;0.352789;7550;34.8516;34.49;0;34.5037;34.5434;0
19-07-2019;11:37:50;0.826886;0.460212;1.32647;0.198672;0.356603;7570;34.8135;34.4549;0;34.5037;34.5037;0
19-07-2019;11:37:51;0.838026;0.467994;1.33806;0.179751;0.412909;7570;34.8135;34.49;0;34.5037;34.5434;0
19-07-2019;11:37:52;0.792706;0.460212;1.26299;0.175784;0.360113;7570;34.8135;34.49;0;34.4656;34.5037;0
19-07-2019;11:37:53;0.81178;0.452888;1.24743;0.190585;0.337682;7550;34.8135;34.49;0;34.4305;34.4686;0
19-07-2019;11:37:54;0.702525;0.449378;1.17266;0.194858;0.360113;7540;34.7784;34.4549;0;34.4656;34.5434;0
19-07-2019;11:37:55;0.758984;0.460212;1.21019;0.194858;0.371405;7540;34.7784;34.4549;0;34.5037;34.5037;0
19-07-2019;11:37:56;0.717937;0.452888;1.25902;0.216983;0.386511;7550;34.8135;34.4549;0;34.4656;34.4686;0
19-07-2019;11:37:57;0.785382;0.460212;1.34188;0.198672;0.379187;7570;34.7784;34.4167;0;34.4305;34.4305;0
19-07-2019;11:37:58;0.740063;0.449378;1.20287;0.187076;0.36408;7570;34.7784;34.4549;0;34.4305;34.5037;0
19-07-2019;11:37:59;0.758984;0.456703;1.2253;0.194858;0.371405;7550;34.7784;34.4167;0;34.3923;34.4305;0
19-07-2019;11:38:00;0.747845;0.452888;1.16854;0.175784;0.36408;7550;34.7784;34.4549;0;34.4656;34.4686;0
19-07-2019;11:38:01;0.778058;0.441596;1.2253;0.198672;0.337682;7540;34.7356;34.4549;0;34.4305;34.4305;0
19-07-2019;11:38:02;0.721447;0.449378;1.18746;0.187076;0.360113;7550;34.7356;34.4167;0;34.3923;34.5037;0
19-07-2019;11:38:03;0.804303;0.449378;1.17647;0.16846;0.360113;7560;34.7005;34.4549;0;34.3923;34.4686;0
19-07-2019;11:38:04;0.81178;0.449378;1.29274;0.209506;0.383001;7550;34.7356;34.4167;0;34.3923;34.4305;0
19-07-2019;11:38:05;0.788891;0.456703;1.28145;0.198672;0.383001;7560;34.7356;34.4167;0;34.3923;34.4305;0
19-07-2019;11:38:06;0.728923;0.456703;1.12383;0.190585;0.337682;7540;34.7356;34.4167;0;34.3923;34.4305;0
19-07-2019;11:38:07;0.717937;0.449378;1.16503;0.179751;0.337682;7530;34.7356;34.3816;0;34.4305;34.4305;0
19-07-2019;11:38:08;0.886854;0.456703;1.33425;0.194858;0.36408;7530;34.7005;34.4167;0;34.3923;34.4305;0
19-07-2019;11:38:09;0.867933;0.464179;1.33806;0.194858;0.401923;7550;34.7356;34.3816;0;34.4305;34.4305;0
19-07-2019;11:38:10;0.871748;0.456703;1.30434;0.187076;0.390326;7550;34.7005;34.3816;0;34.3923;34.4305;0
19-07-2019;11:38:11;0.781567;0.452888;1.21767;0.183261;0.393835;7520;34.6624;34.3816;0;34.3923;34.4305;0
19-07-2019;11:38:12;0.834211;0.452888;1.30434;0.179751;0.393835;7530;34.7005;34.3816;0;34.3572;34.3954;0
19-07-2019;11:38:13;0.804303;0.460212;1.20287;0.209506;0.36408;7540;34.7356;34.4167;0;34.3923;34.3954;0
19-07-2019;11:38:14;0.81178;0.452888;1.23659;0.172274;0.383001;7550;34.6624;34.4549;0;34.4305;34.4305;0
19-07-2019;11:38:15;0.841535;0.464179;1.13481;0.175784;0.360113;7550;34.7356;34.3816;0;34.3923;34.4305;0
19-07-2019;11:38:16;0.864424;0.464179;1.27031;0.202182;0.36408;7550;34.7005;34.3816;0;34.3923;34.4305;0
19-07-2019;11:38:17;0.747845;0.460212;1.19127;0.172274;0.360113;7530;34.7356;34.4167;0;34.4656;34.4686;0
19-07-2019;11:38:18;0.747845;0.456703;1.16854;0.190585;0.352789;7520;34.7784;34.4167;0;34.3923;34.4686;0
19-07-2019;11:38:19;0.683909;0.452888;1.14641;0.190585;0.349279;7570;34.7784;34.4167;0;34.3923;34.4305;0
19-07-2019;11:38:20;0.838026;0.445106;1.2401;0.183261;0.390326;7550;34.7784;34.4167;0;34.3923;34.4305;0
19-07-2019;11:38:21;0.823377;0.460212;1.20287;0.187076;0.383001;7540;34.7356;34.4167;0;34.4656;34.4686;0
19-07-2019;11:38:22;0.778058;0.441596;1.16854;0.205997;0.360113;7540;34.7356;34.3816;0;34.3923;34.4305;0
19-07-2019;11:38:23;0.778058;0.460212;1.19127;0.205997;0.416724;7530;34.7356;34.4549;0;34.4305;34.4305;0
19-07-2019;11:38:24;0.792706;0.452888;1.29656;0.187076;0.371405;7530;34.7005;34.4549;0;34.4305;34.4686;0
19-07-2019;11:38:25;0.77409;0.456703;1.10842;0.179751;0.360113;7570;34.7356;34.4167;0;34.4305;34.4305;0
19-07-2019;11:38:26;0.728923;0.456703;1.22118;0.213474;0.352789;7550;34.7356;34.4167;0;34.3923;34.4305;0
19-07-2019;11:38:27;0.728923;0.449378;1.2137;0.183261;0.379187;7550;34.7784;34.4167;0;34.4656;34.4686;0
19-07-2019;11:38:28;0.725414;0.475624;1.13863;0.232395;0.333867;7560;34.7784;34.4549;0;34.4656;34.4686;0
19-07-2019;11:38:29;0.819104;0.452888;1.22118;0.183261;0.360113;7560;34.7784;34.4549;0;34.4656;34.4305;0
19-07-2019;11:38:30;0.845502;0.449378;1.35698;0.194858;0.386511;7580;34.7784;34.49;0;34.5037;34.4686;0
19-07-2019;11:38:31;0.762493;0.456703;1.20638;0.183261;0.383001;7550;34.7784;34.4549;0;34.4656;34.4686;0
19-07-2019;11:38:32;0.732738;0.456703;1.21019;0.179751;0.371405;7550;34.8516;34.4549;0;34.4656;34.4686;0
19-07-2019;11:38:33;0.695201;0.445106;1.17647;0.190585;0.337682;7550;34.7784;34.4549;0;34.4305;34.4686;0
19-07-2019;11:38:34;0.841535;0.449378;1.29656;0.179751;0.375677;7570;34.8135;34.4549;0;34.4305;34.5037;0
19-07-2019;11:38:35;0.845502;0.456703;1.28145;0.172274;0.416724;7570;34.8135;34.49;0;34.4305;34.5037;0
19-07-2019;11:38:36;0.860456;0.449378;1.29656;0.190585;0.386511;7550;34.7784;34.5327;0;34.4656;34.5037;0
19-07-2019;11:38:37;0.81529;0.452888;1.33074;0.190585;0.379187;7550;34.8898;34.5327;0;34.5037;34.5434;0
19-07-2019;11:38:38;0.87602;0.467994;1.36446;0.221103;0.401923;7550;34.9249;34.5678;0;34.5388;34.6197;0
19-07-2019;11:38:39;0.860456;0.467994;1.31563;0.213474;0.420233;7570;34.9249;34.6441;0;34.6197;34.6197;0
19-07-2019;11:38:40;0.871748;0.464179;1.27031;0.202182;0.4094;7570;34.9996;34.6441;0;34.6548;34.7326;0
19-07-2019;11:38:41;0.804303;0.456703;1.31167;0.183261;0.397803;7580;35.0408;34.7189;0;34.6944;34.7326;0
19-07-2019;11:38:42;0.830701;0.456703;1.28923;0.198672;0.386511;7570;35.0408;34.8302;0;34.7295;34.7677;0
19-07-2019;11:38:43;0.807813;0.467994;1.28923;0.198672;0.386511;7590;35.1537;34.7951;0;34.7677;34.8058;0
19-07-2019;11:38:44;0.788891;0.471504;1.34936;0.205997;0.383001;7590;35.0759;34.7951;0;34.7677;34.8058;0
19-07-2019;11:38:45;0.77409;0.445106;1.2665;0.198672;0.36759;7590;35.1156;34.7951;0;34.7677;34.8058;0
19-07-2019;11:38:46;0.860456;0.456703;1.30007;0.198672;0.4094;7610;35.1156;34.8302;0;34.8028;34.8409;0
19-07-2019;11:38:47;0.886854;0.456703;1.33806;0.194858;0.397803;7600;35.0759;34.7951;0;34.7677;34.8058;0
19-07-2019;11:38:48;0.77409;0.460212;1.30785;0.175784;0.36759;7600;35.0759;34.7951;0;34.7677;34.8058;0
19-07-2019;11:38:49;0.823377;0.464179;1.30434;0.187076;0.397803;7600;35.1156;34.7951;0;34.7677;34.7677;0
19-07-2019;11:38:50;0.830701;0.456703;1.38338;0.194858;0.416724;7610;35.1156;34.7189;0;34.7295;34.7677;0
19-07-2019;11:38:51;0.81529;0.460212;1.2665;0.183261;0.360113;7620;35.0759;34.7539;0;34.7295;34.7677;0
19-07-2019;11:38:52;0.796979;0.456703;1.33806;0.194858;0.360113;7620;34.9996;34.7189;0;34.7295;34.7326;0
19-07-2019;11:38:53;0.807813;0.456703;1.24743;0.183261;0.352789;7610;34.9996;34.6792;0;34.6944;34.7677;0
19-07-2019;11:38:54;0.766461;0.460212;1.33806;0.190585;0.352789;7610;34.9996;34.6792;0;34.6548;34.6944;0
19-07-2019;11:38:55;0.834211;0.460212;1.44335;0.198672;0.397803;7610;34.9645;34.6441;0;34.6548;34.6593;0
19-07-2019;11:38:56;0.819104;0.456703;1.21019;0.198672;0.375677;7600;34.9645;34.6441;0;34.6197;34.6593;0
19-07-2019;11:38:57;0.845502;0.464179;1.2517;0.209506;0.397803;7600;34.9249;34.6059;0;34.5785;34.6593;0
19-07-2019;11:38:58;0.87953;0.452888;1.33074;0.198672;0.390326;7600;34.9645;34.6059;0;34.6197;34.6593;0
19-07-2019;11:38:59;0.87602;0.460212;1.29656;0.183261;0.390326;7580;34.9249;34.6059;0;34.6197;34.6197;0
19-07-2019;11:39:00;0.834211;0.467994;1.19905;0.175784;0.379187;7570;34.9249;34.5678;0;34.5785;34.6197;0
19-07-2019;11:39:01;0.807813;0.460212;1.29274;0.175784;0.405432;7580;34.9249;34.5678;0;34.5388;34.6197;0
19-07-2019;11:39:02;0.804303;0.456703;1.2401;0.187076;0.379187;7580;34.8898;34.5678;0;34.5785;34.5846;0
19-07-2019;11:39:03;0.695201;0.48661;1.07118;0.224918;0.345006;7600;34.8516;34.5327;0;34.5388;34.5846;0
19-07-2019;11:39:04;0.717937;0.456703;1.16854;0.190585;0.330358;7570;34.8898;34.5678;0;34.5785;34.5434;0
19-07-2019;11:39:05;0.747845;0.464179;1.17647;0.209506;0.375677;7570;34.8898;34.5327;0;34.5388;34.5846;0
19-07-2019;11:39:06;0.762493;0.464179;1.22881;0.194858;0.345006;7550;34.8516;34.5678;0;34.5388;34.5846;0
19-07-2019;11:39:07;0.785382;0.449378;1.2137;0.194858;0.356603;7570;34.8135;34.5327;0;34.5388;34.5846;0
19-07-2019;11:39:08;0.788891;0.452888;1.2137;0.175784;0.349279;7570;34.8516;34.5327;0;34.5785;34.5434;0
19-07-2019;11:39:09;0.819104;0.456703;1.27031;0.164187;0.412909;7560;34.8135;34.5327;0;34.5037;34.5846;0
19-07-2019;11:39:10;0.81178;0.460212;1.28542;0.198672;0.428321;7540;34.8516;34.49;0;34.5037;34.5846;0
19-07-2019;11:39:11;0.725414;0.456703;1.16503;0.239719;0.371405;7560;34.8516;34.5327;0;34.5037;34.5037;0
19-07-2019;11:39:12;0.732738;0.456703;1.15023;0.202182;0.337682;7570;34.8135;34.49;0;34.5037;34.5434;0
19-07-2019;11:39:13;0.721447;0.467994;1.15373;0.183261;0.345006;7580;34.7784;34.4549;0;34.5037;34.5434;0
19-07-2019;11:39:14;0.687419;0.449378;1.17647;0.190585;0.36759;7560;34.8135;34.4549;0;34.4656;34.5037;0
19-07-2019;11:39:15;0.755169;0.460212;1.2253;0.198672;0.349279;7550;34.8516;34.49;0;34.4656;34.4686;0
19-07-2019;11:39:16;0.770581;0.464179;1.2517;0.175784;0.352789;7540;34.8135;34.49;0;34.4656;34.4686;0
19-07-2019;11:39:17;0.758984;0.452888;1.24392;0.198672;0.36408;7540;34.7784;34.49;0;34.4656;34.4686;0
19-07-2019;11:39:18;0.687419;0.456703;1.19905;0.194858;0.356603;7570;34.8135;34.4549;0;34.4656;34.4686;0
19-07-2019;11:39:19;0.732738;0.456703;1.1313;0.179751;0.371405;7540;34.8135;34.49;0;34.4305;34.4305;0
19-07-2019;11:39:20;0.732738;0.449378;1.39422;0.190585;0.360113;7540;34.8135;34.4549;0;34.4305;34.4305;0
19-07-2019;11:39:21;0.725414;0.449378;1.22881;0.194858;0.337682;7550;34.7784;34.4549;0;34.3923;34.4686;0
19-07-2019;11:39:22;0.751659;0.456703;1.2517;0.198672;0.360113;7550;34.7784;34.4549;0;34.4305;34.4305;0
19-07-2019;11:39:23;0.751659;0.445106;1.19905;0.175784;0.330358;7560;34.7784;34.4167;0;34.3923;34.4305;0
19-07-2019;11:39:24;0.867933;0.449378;1.21019;0.190585;0.379187;7550;34.7356;34.4167;0;34.3923;34.4305;0
19-07-2019;11:39:25;0.838026;0.452888;1.23278;0.198672;0.379187;7540;34.7005;34.3816;0;34.3923;34.4305;0
19-07-2019;11:39:26;0.638895;0.452888;1.19127;0.187076;0.318761;7530;34.7005;34.3816;0;34.3923;34.4305;0
19-07-2019;11:39:27;0.762493;0.464179;1.27382;0.205997;0.345006;7530;34.7005;34.3816;0;34.3572;34.3954;0
19-07-2019;11:39:28;0.725414;0.452888;1.21019;0.198672;0.356603;7550;34.7005;34.3816;0;34.3923;34.3954;0
19-07-2019;11:39:29;0.702525;0.452888;1.05577;0.198672;0.379187;7530;34.7005;34.342;0;34.3923;34.3954;0
19-07-2019;11:39:30;0.732738;0.441596;1.1313;0.179751;0.333867;7530;34.7005;34.342;0;34.3572;34.4305;0
19-07-2019;11:39:31;0.740063;0.449378;1.14641;0.172274;0.345006;7520;34.7005;34.342;0;34.3572;34.3954;0
19-07-2019;11:39:32;0.841535;0.460212;1.30434;0.213474;0.356603;7540;34.7005;34.3816;0;34.3572;34.3954;0
19-07-2019;11:39:33;0.785382;0.464179;1.2137;0.183261;0.383001;7570;34.6624;34.342;0;34.3572;34.3572;0
19-07-2019;11:39:34;0.864424;0.456703;1.35698;0.187076;0.383001;7570;34.6624;34.3816;0;34.3572;34.3954;0
19-07-2019;11:39:35;0.883345;0.452888;1.34188;0.221103;0.393835;7530;34.6624;34.342;0;34.3145;34.3954;0
19-07-2019;11:39:36;0.699016;0.460212;1.15755;0.175784;0.337682;7520;34.6273;34.342;0;34.3572;34.3572;0
19-07-2019;11:39:37;0.728923;0.456703;1.13481;0.198672;0.352789;7520;34.6624;34.3038;0;34.3145;34.3572;0
19-07-2019;11:39:38;0.713817;0.460212;1.15373;0.198672;0.356603;7550;34.6624;34.3816;0;34.3923;34.3572;0
19-07-2019;11:39:39;0.796979;0.452888;1.19478;0.190585;0.341192;7550;34.6273;34.3038;0;34.3572;34.3221;0
19-07-2019;11:39:40;0.70634;0.460212;1.1313;0.16846;0.345006;7530;34.6624;34.342;0;34.3145;34.3572;0
19-07-2019;11:39:41;0.672618;0.460212;1.18746;0.190585;0.360113;7520;34.6273;34.3038;0;34.3145;34.3572;0
19-07-2019;11:39:42;0.770581;0.449378;1.18395;0.190585;0.36408;7540;34.6273;34.3038;0;34.3145;34.3221;0
19-07-2019;11:39:43;0.864424;0.445106;1.28542;0.183261;0.349279;7540;34.6273;34.3816;0;34.3145;34.3572;0
19-07-2019;11:39:44;0.849622;0.456703;1.28923;0.175784;0.36408;7530;34.6273;34.342;0;34.3145;34.3221;0
19-07-2019;11:39:45;0.758984;0.456703;1.23278;0.187076;0.36759;7520;34.6273;34.342;0;34.3145;34.3221;0
19-07-2019;11:39:46;0.762493;0.452888;1.2665;0.179751;0.360113;7520;34.6273;34.3038;0;34.2763;34.3572;0
19-07-2019;11:39:47;0.755169;0.460212;1.20638;0.179751;0.375677;7530;34.6273;34.3038;0;34.2763;34.3221;0
19-07-2019;11:39:48;0.807813;0.460212;1.2137;0.179751;0.379187;7530;34.6273;34.3038;0;34.3145;34.3221;0
19-07-2019;11:39:49;0.687419;0.456703;1.17647;0.194858;0.360113;7510;34.6273;34.342;0;34.3145;34.3572;0
19-07-2019;11:39:50;0.680095;0.449378;1.10491;0.183261;0.356603;7540;34.5891;34.342;0;34.2763;34.2794;0
19-07-2019;11:39:51;0.807813;0.456703;1.23278;0.190585;0.360113;7520;34.6273;34.3038;0;34.2412;34.2794;0
19-07-2019;11:39:52;0.823377;0.460212;1.2517;0.183261;0.43183;7520;34.5891;34.2687;0;34.2763;34.3221;0
19-07-2019;11:39:53;0.755169;0.452888;1.2137;0.16846;0.341192;7510;34.5891;34.2687;0;34.2763;34.3221;0
19-07-2019;11:39:54;0.758984;0.452888;1.24743;0.190585;0.360113;7520;34.6273;34.3038;0;34.2763;34.2794;0
19-07-2019;11:39:55;0.834211;0.452888;1.29656;0.194858;0.352789;7520;34.5891;34.342;0;34.3145;34.3221;0
19-07-2019;11:39:56;0.766461;0.449378;1.22118;0.172274;0.371405;7530;34.6273;34.3038;0;34.2763;34.2794;0
19-07-2019;11:39:57;0.778058;0.449378;1.31914;0.187076;0.360113;7510;34.5891;34.2687;0;34.3145;34.2794;0
19-07-2019;11:39:58;0.713817;0.452888;1.2401;0.172274;0.307469;7510;34.5891;34.2687;0;34.3145;34.2794;0
19-07-2019;11:39:59;0.740063;0.456703;1.18746;0.187076;0.345006;7510;34.5891;34.2687;0;34.2763;34.2794;0
19-07-2019;11:40:00;0.699016;0.452888;1.15373;0.205997;0.333867;7550;34.5541;34.3038;0;34.2412;34.2794;0
19-07-2019;11:40:01;0.668803;0.460212;1.16854;0.213474;0.341192;7540;34.5891;34.2687;0;34.2412;34.3221;0
19-07-2019;11:40:02;0.721447;0.449378;1.19478;0.175784;0.330358;7540;34.6273;34.2275;0;34.2763;34.2794;0
19-07-2019;11:40:03;0.781567;0.445106;1.2517;0.172274;0.349279;7500;34.5891;34.2275;0;34.2412;34.3221;0
19-07-2019;11:40:04;0.758984;0.449378;1.24743;0.187076;0.337682;7540;34.5541;34.2687;0;34.2412;34.3221;0
19-07-2019;11:40:05;0.751659;0.467994;1.22118;0.183261;0.337682;7530;34.5891;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:06;0.751659;0.452888;1.17998;0.183261;0.375677;7530;34.5891;34.2275;0;34.2412;34.2794;0
19-07-2019;11:40:07;0.683909;0.456703;1.21019;0.175784;0.349279;7530;34.5891;34.3038;0;34.2412;34.2794;0
19-07-2019;11:40:08;0.736553;0.452888;1.20287;0.209506;0.349279;7510;34.5891;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:09;0.77409;0.456703;1.23659;0.172274;0.333867;7510;34.5541;34.2687;0;34.2412;34.2412;0
19-07-2019;11:40:10;0.77409;0.452888;1.30434;0.209506;0.356603;7530;34.5891;34.2687;0;34.2763;34.2794;0
19-07-2019;11:40:11;0.788891;0.464179;1.19905;0.198672;0.352789;7530;34.5891;34.2275;0;34.2763;34.3221;0
19-07-2019;11:40:12;0.807813;0.456703;1.25521;0.209506;0.349279;7510;34.5891;34.2275;0;34.2412;34.2794;0
19-07-2019;11:40:13;0.713817;0.471504;1.1313;0.202182;0.356603;7510;34.5891;34.2687;0;34.2412;34.2412;0
19-07-2019;11:40:14;0.826886;0.460212;1.36446;0.198672;0.375677;7510;34.5541;34.2275;0;34.2412;34.2412;0
19-07-2019;11:40:15;0.751659;0.467994;1.19127;0.198672;0.386511;7510;34.5541;34.2275;0;34.2412;34.2412;0
19-07-2019;11:40:16;0.77409;0.449378;1.28542;0.183261;0.4094;7530;34.6273;34.2687;0;34.2016;34.2794;0
19-07-2019;11:40:17;0.826886;0.449378;1.33806;0.183261;0.416724;7520;34.5891;34.2687;0;34.2016;34.2412;0
19-07-2019;11:40:18;0.804303;0.471504;1.29274;0.175784;0.36759;7520;34.5891;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:19;0.781567;0.452888;1.27382;0.175784;0.352789;7520;34.6273;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:20;0.751659;0.456703;1.21019;0.16846;0.36408;7520;34.6273;34.2687;0;34.2016;34.2794;0
19-07-2019;11:40:21;0.838026;0.452888;1.20287;0.187076;0.390326;7520;34.5891;34.2275;0;34.2016;34.2794;0
19-07-2019;11:40:22;0.81178;0.452888;1.2665;0.187076;0.352789;7520;34.5891;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:23;0.804303;0.449378;1.30434;0.16846;0.371405;7520;34.5891;34.2275;0;34.2412;34.2794;0
19-07-2019;11:40:24;0.744335;0.449378;1.2137;0.175784;0.401923;7520;34.6273;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:25;0.762493;0.449378;1.19478;0.198672;0.360113;7530;34.5891;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:26;0.781567;0.452888;1.27382;0.190585;0.375677;7520;34.5891;34.2275;0;34.2016;34.2794;0
19-07-2019;11:40:27;0.807813;0.452888;1.30007;0.172274;0.386511;7520;34.5891;34.2275;0;34.2763;34.2794;0
19-07-2019;11:40:28;0.804303;0.456703;1.29656;0.183261;0.375677;7520;34.6273;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:29;0.81529;0.452888;1.26299;0.190585;0.360113;7510;34.5891;34.2275;0;34.2412;34.2794;0
19-07-2019;11:40:30;0.853132;0.452888;1.35286;0.172274;0.390326;7520;34.5891;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:31;0.710307;0.452888;1.31167;0.190585;0.383001;7530;34.5891;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:32;0.725414;0.467994;1.17647;0.190585;0.405432;7520;34.6273;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:33;0.747845;0.467994;1.13481;0.198672;0.352789;7510;34.6273;34.2275;0;34.2412;34.2794;0
19-07-2019;11:40:34;0.796979;0.464179;1.32296;0.194858;0.345006;7510;34.5891;34.3038;0;34.2412;34.3221;0
19-07-2019;11:40:35;0.758984;0.460212;1.24743;0.213474;0.371405;7530;34.6273;34.2275;0;34.2412;34.2794;0
19-07-2019;11:40:36;0.702525;0.452888;1.17647;0.16846;0.341192;7540;34.5891;34.2275;0;34.2763;34.3221;0
19-07-2019;11:40:37;0.778058;0.456703;1.2401;0.164187;0.397803;7540;34.5891;34.2275;0;34.2763;34.3221;0
19-07-2019;11:40:38;0.744335;0.456703;1.25521;0.198672;0.352789;7520;34.5891;34.3038;0;34.2412;34.2794;0
19-07-2019;11:40:39;0.766461;0.456703;1.17998;0.175784;0.360113;7510;34.6273;34.2687;0;34.2412;34.3221;0
19-07-2019;11:40:40;0.792706;0.452888;1.37179;0.205997;0.375677;7510;34.5891;34.2687;0;34.2412;34.2794;0
19-07-2019;11:40:41;0.834211;0.456703;1.22118;0.183261;0.371405;7530;34.5541;34.2275;0;34.2763;34.2794;0
19-07-2019;11:40:42;0.81178;0.452888;1.29274;0.16846;0.349279;7530;34.5891;34.2275;0;34.2412;34.2794;0
